Line: R29, Position: 79, Quotient: 0, Password: 0
Line: R42, Position: 42, Quotient: 0, Password: 3845
Line: L42, Position: 0, Quotient: 0, Password: 3846
Line: R65, Position: 65, Quotient: 0, Password: 3846
Line: L65, Position: 0, Quotient: 0, Password: 3847
Line: R78, Position: 78, Quotient: 0, Password: 3847
Line: L78, Position: 0, Quotient: 0, Password: 3848
Line: L11, Position: 89, Quotient: -1, Password: 3848
Line: R611, Position: 0, Quotient: 1, Password: 3855
Line: R15, Position: 15, Quotient: 0, Password: 3855
Line: R7, Position: 22, Quotient: 0, Password: 3855
Line: L95, Position: 27, Quotient: -1, Password: 3856
Line: L27, Position: 0, Quotient: 0, Password: 3857
Line: L861, Position: 39, Quotient: -1, Password: 3865
Line: R6, Position: 45, Quotient: 0, Password: 3865
Line: L95, Position: 50, Quotient: -1, Password: 3866
Line: L82, Position: 68, Quotient: -1, Password: 3867
Line: L68, Position: 0, Quotient: 0, Password: 3868
Line: R76, Position: 76, Quotient: 0, Password: 3868
Line: R97, Position: 73, Quotient: 1, Password: 3869
Line: L904, Position: 69, Quotient: 0, Password: 3878
Line: L69, Position: 0, Quotient: 0, Password: 3879
Line: R558, Position: 58, Quotient: 0, Password: 3884
Line: L58, Position: 0, Quotient: 0, Password: 3885
Line: L34, Position: 66, Quotient: -1, Password: 3885
Line: R34, Position: 0, Quotient: 1, Password: 3886
Line: R20, Position: 20, Quotient: 0, Password: 3886
Line: R80, Position: 0, Quotient: 1, Password: 3887
Line: L37, Position: 63, Quotient: -1, Password: 3887
Line: L10, Position: 53, Quotient: 0, Password: 3887
Line: R447, Position: 0, Quotient: 1, Password: 3892
Line: L78, Position: 22, Quotient: -1, Password: 3892
Line: L22, Position: 0, Quotient: 0, Password: 3893
Line: R37, Position: 37, Quotient: 0, Password: 3893
Line: R50, Position: 87, Quotient: 0, Password: 3893
Line: R35, Position: 22, Quotient: 1, Password: 3894
Line: R78, Position: 0, Quotient: 1, Password: 3895
Line: L5, Position: 95, Quotient: -1, Password: 3895
Line: L718, Position: 77, Quotient: 0, Password: 3902
Line: R23, Position: 0, Quotient: 1, Password: 3903
Line: R30, Position: 30, Quotient: 0, Password: 3903
Line: L97, Position: 33, Quotient: -1, Password: 3904
Line: R67, Position: 0, Quotient: 1, Password: 3905
Line: R64, Position: 64, Quotient: 0, Password: 3905
Line: L24, Position: 40, Quotient: 0, Password: 3905
Line: L540, Position: 0, Quotient: 0, Password: 3911
Line: L85, Position: 15, Quotient: -1, Password: 3911
Line: R85, Position: 0, Quotient: 1, Password: 3912
Line: R116, Position: 16, Quotient: 0, Password: 3913
Line: L63, Position: 53, Quotient: -1, Password: 3914
Line: L53, Position: 0, Quotient: 0, Password: 3915
Line: L56, Position: 44, Quotient: -1, Password: 3915
Line: L44, Position: 0, Quotient: 0, Password: 3916
Line: R82, Position: 82, Quotient: 0, Password: 3916
Line: L68, Position: 14, Quotient: 0, Password: 3916
Line: L68, Position: 46, Quotient: -1, Password: 3917
Line: L50, Position: 96, Quotient: -1, Password: 3918
Line: L96, Position: 0, Quotient: 0, Password: 3919
Line: R31, Position: 31, Quotient: 0, Password: 3919
Line: R69, Position: 0, Quotient: 1, Password: 3920
Line: R74, Position: 74, Quotient: 0, Password: 3920
Line: R7, Position: 81, Quotient: 0, Password: 3920
Line: R76, Position: 57, Quotient: 1, Password: 3921
Line: L62, Position: 95, Quotient: -1, Password: 3922
Line: R5, Position: 0, Quotient: 1, Password: 3923
Line: R82, Position: 82, Quotient: 0, Password: 3923
Line: L94, Position: 88, Quotient: -1, Password: 3924
Line: L750, Position: 38, Quotient: 0, Password: 3931
Line: R81, Position: 19, Quotient: 1, Password: 3932
Line: R81, Position: 0, Quotient: 1, Password: 3933
Line: L42, Position: 58, Quotient: -1, Password: 3933
Line: R96, Position: 54, Quotient: 1, Password: 3934
Line: R38, Position: 92, Quotient: 0, Password: 3934
Line: L92, Position: 0, Quotient: 0, Password: 3935
Line: R696, Position: 96, Quotient: 0, Password: 3941
Line: L96, Position: 0, Quotient: 0, Password: 3942
Line: R639, Position: 39, Quotient: 0, Password: 3948
Line: R61, Position: 0, Quotient: 1, Password: 3949
Line: L17, Position: 83, Quotient: -1, Password: 3949
Line: R26, Position: 9, Quotient: 1, Password: 3950
Line: L9, Position: 0, Quotient: 0, Password: 3951
Line: L67, Position: 33, Quotient: -1, Password: 3951
Line: R8, Position: 41, Quotient: 0, Password: 3951
Line: L24, Position: 17, Quotient: 0, Password: 3951
Line: R22, Position: 39, Quotient: 0, Password: 3951
Line: R97, Position: 36, Quotient: 1, Password: 3952
Line: R79, Position: 15, Quotient: 1, Password: 3953
Line: L27, Position: 88, Quotient: -1, Password: 3954
Line: R57, Position: 45, Quotient: 1, Password: 3955
Line: R55, Position: 0, Quotient: 1, Password: 3956
Line: L38, Position: 62, Quotient: -1, Password: 3956
Line: R45, Position: 7, Quotient: 1, Password: 3957
Line: R38, Position: 45, Quotient: 0, Password: 3957
Line: L86, Position: 59, Quotient: -1, Password: 3958
Line: L59, Position: 0, Quotient: 0, Password: 3959
Line: L38, Position: 62, Quotient: -1, Password: 3959
Line: R13, Position: 75, Quotient: 0, Password: 3959
Line: L948, Position: 27, Quotient: 0, Password: 3968
Line: L3, Position: 24, Quotient: 0, Password: 3968
Line: R78, Position: 2, Quotient: 1, Password: 3969
Line: R69, Position: 71, Quotient: 0, Password: 3969
Line: R97, Position: 68, Quotient: 1, Password: 3970
Line: L68, Position: 0, Quotient: 0, Password: 3971
Line: R2, Position: 2, Quotient: 0, Password: 3971
Line: L50, Position: 52, Quotient: -1, Password: 3972
Line: L39, Position: 13, Quotient: 0, Password: 3972
Line: R34, Position: 47, Quotient: 0, Password: 3972
Line: R93, Position: 40, Quotient: 1, Password: 3973
Line: R61, Position: 1, Quotient: 1, Password: 3974
Line: L1, Position: 0, Quotient: 0, Password: 3975
Line: R411, Position: 11, Quotient: 0, Password: 3979
Line: L78, Position: 33, Quotient: -1, Password: 3980
Line: R32, Position: 65, Quotient: 0, Password: 3980
Line: L350, Position: 15, Quotient: 0, Password: 3983
Line: L84, Position: 31, Quotient: -1, Password: 3984
Line: R69, Position: 0, Quotient: 1, Password: 3985
Line: L77, Position: 23, Quotient: -1, Password: 3985
Line: R52, Position: 75, Quotient: 0, Password: 3985
Line: L75, Position: 0, Quotient: 0, Password: 3986
Line: R413, Position: 13, Quotient: 0, Password: 3990
Line: R7, Position: 20, Quotient: 0, Password: 3990
Line: L41, Position: 79, Quotient: -1, Password: 3991
Line: R754, Position: 33, Quotient: 1, Password: 3999
Line: R26, Position: 59, Quotient: 0, Password: 3999
Line: L473, Position: 86, Quotient: -1, Password: 4004
Line: R66, Position: 52, Quotient: 1, Password: 4005
Line: R12, Position: 64, Quotient: 0, Password: 4005
Line: L89, Position: 75, Quotient: -1, Password: 4006
Line: L375, Position: 0, Quotient: 0, Password: 4010
Line: R63, Position: 63, Quotient: 0, Password: 4010
Line: L40, Position: 23, Quotient: 0, Password: 4010
Line: R564, Position: 87, Quotient: 0, Password: 4015
Line: R13, Position: 0, Quotient: 1, Password: 4016
Line: R18, Position: 18, Quotient: 0, Password: 4016
Line: L18, Position: 0, Quotient: 0, Password: 4017
Line: L792, Position: 8, Quotient: -1, Password: 4024
Line: R92, Position: 0, Quotient: 1, Password: 4025
Line: R66, Position: 66, Quotient: 0, Password: 4025
Line: L33, Position: 33, Quotient: 0, Password: 4025
Line: R67, Position: 0, Quotient: 1, Password: 4026
Line: L81, Position: 19, Quotient: -1, Password: 4026
Line: R81, Position: 0, Quotient: 1, Password: 4027
Line: R494, Position: 94, Quotient: 0, Password: 4031
Line: L19, Position: 75, Quotient: 0, Password: 4031
Line: R40, Position: 15, Quotient: 1, Password: 4032
Line: L17, Position: 98, Quotient: -1, Password: 4033
Line: L10, Position: 88, Quotient: 0, Password: 4033
Line: R12, Position: 0, Quotient: 1, Password: 4034
Line: L606, Position: 94, Quotient: -1, Password: 4040
Line: L94, Position: 0, Quotient: 0, Password: 4041
Line: L57, Position: 43, Quotient: -1, Password: 4041
Line: R26, Position: 69, Quotient: 0, Password: 4041
Line: L69, Position: 0, Quotient: 0, Password: 4042
Line: L30, Position: 70, Quotient: -1, Password: 4042
Line: R30, Position: 0, Quotient: 1, Password: 4043
Line: L85, Position: 15, Quotient: -1, Password: 4043
Line: R85, Position: 0, Quotient: 1, Password: 4044
Line: R273, Position: 73, Quotient: 0, Password: 4046
Line: L840, Position: 33, Quotient: 0, Password: 4054
Line: R62, Position: 95, Quotient: 0, Password: 4054
Line: R5, Position: 0, Quotient: 1, Password: 4055
Line: R36, Position: 36, Quotient: 0, Password: 4055
Line: L87, Position: 49, Quotient: -1, Password: 4056
Line: L626, Position: 23, Quotient: 0, Password: 4062
Line: R54, Position: 77, Quotient: 0, Password: 4062
Line: R23, Position: 0, Quotient: 1, Password: 4063
Line: L292, Position: 8, Quotient: -1, Password: 4065
Line: L67, Position: 41, Quotient: -1, Password: 4066
Line: R60, Position: 1, Quotient: 1, Password: 4067
Line: L401, Position: 0, Quotient: 0, Password: 4072
Line: L34, Position: 66, Quotient: -1, Password: 4072
Line: L66, Position: 0, Quotient: 0, Password: 4073
Line: L18, Position: 82, Quotient: -1, Password: 4073
Line: R65, Position: 47, Quotient: 1, Password: 4074
Line: R853, Position: 0, Quotient: 1, Password: 4083
Line: L36, Position: 64, Quotient: -1, Password: 4083
Line: L70, Position: 94, Quotient: -1, Password: 4084
Line: L28, Position: 66, Quotient: 0, Password: 4084
Line: R134, Position: 0, Quotient: 1, Password: 4086
Line: L542, Position: 58, Quotient: -1, Password: 4091
Line: L4, Position: 54, Quotient: 0, Password: 4091
Line: L87, Position: 67, Quotient: -1, Password: 4092
Line: L67, Position: 0, Quotient: 0, Password: 4093
Line: L30, Position: 70, Quotient: -1, Password: 4093
Line: L70, Position: 0, Quotient: 0, Password: 4094
Line: L90, Position: 10, Quotient: -1, Password: 4094
Line: R21, Position: 31, Quotient: 0, Password: 4094
Line: L31, Position: 0, Quotient: 0, Password: 4095
Line: L785, Position: 15, Quotient: -1, Password: 4102
Line: L25, Position: 90, Quotient: -1, Password: 4103
Line: R10, Position: 0, Quotient: 1, Password: 4104
Line: L32, Position: 68, Quotient: -1, Password: 4104
Line: R61, Position: 29, Quotient: 1, Password: 4105
Line: R60, Position: 89, Quotient: 0, Password: 4105
Line: L71, Position: 18, Quotient: 0, Password: 4105
Line: L18, Position: 0, Quotient: 0, Password: 4106
Line: R45, Position: 45, Quotient: 0, Password: 4106
Line: L74, Position: 71, Quotient: -1, Password: 4107
Line: L79, Position: 92, Quotient: -1, Password: 4108
Line: L398, Position: 94, Quotient: -1, Password: 4112
Line: R6, Position: 0, Quotient: 1, Password: 4113
Line: R51, Position: 51, Quotient: 0, Password: 4113
Line: L51, Position: 0, Quotient: 0, Password: 4114
Line: L43, Position: 57, Quotient: -1, Password: 4114
Line: R43, Position: 0, Quotient: 1, Password: 4115
Line: L69, Position: 31, Quotient: -1, Password: 4115
Line: L22, Position: 9, Quotient: 0, Password: 4115
Line: R749, Position: 58, Quotient: 0, Password: 4122
Line: R41, Position: 99, Quotient: 0, Password: 4122
Line: R359, Position: 58, Quotient: 1, Password: 4126
Line: R73, Position: 31, Quotient: 1, Password: 4127
Line: L24, Position: 7, Quotient: 0, Password: 4127
Line: R211, Position: 18, Quotient: 0, Password: 4129
Line: R382, Position: 0, Quotient: 1, Password: 4133
Line: L61, Position: 39, Quotient: -1, Password: 4133
Line: R6, Position: 45, Quotient: 0, Password: 4133
Line: R855, Position: 0, Quotient: 1, Password: 4142
Line: L383, Position: 17, Quotient: -1, Password: 4145
Line: L17, Position: 0, Quotient: 0, Password: 4146
Line: R86, Position: 86, Quotient: 0, Password: 4146
Line: L25, Position: 61, Quotient: 0, Password: 4146
Line: L3, Position: 58, Quotient: 0, Password: 4146
Line: L58, Position: 0, Quotient: 0, Password: 4147
Line: R39, Position: 39, Quotient: 0, Password: 4147
Line: R14, Position: 53, Quotient: 0, Password: 4147
Line: R72, Position: 25, Quotient: 1, Password: 4148
Line: R37, Position: 62, Quotient: 0, Password: 4148
Line: R52, Position: 14, Quotient: 1, Password: 4149
Line: L914, Position: 0, Quotient: 0, Password: 4159
Line: R3, Position: 3, Quotient: 0, Password: 4159
Line: R2, Position: 5, Quotient: 0, Password: 4159
Line: R57, Position: 62, Quotient: 0, Password: 4159
Line: L14, Position: 48, Quotient: 0, Password: 4159
Line: L554, Position: 94, Quotient: -1, Password: 4165
Line: L95, Position: 99, Quotient: -1, Password: 4166
Line: L93, Position: 6, Quotient: 0, Password: 4166
Line: R50, Position: 56, Quotient: 0, Password: 4166
Line: R61, Position: 17, Quotient: 1, Password: 4167
Line: L29, Position: 88, Quotient: -1, Password: 4168
Line: L888, Position: 0, Quotient: 0, Password: 4177
Line: R98, Position: 98, Quotient: 0, Password: 4177
Line: L81, Position: 17, Quotient: 0, Password: 4177
Line: L17, Position: 0, Quotient: 0, Password: 4178
Line: R71, Position: 71, Quotient: 0, Password: 4178
Line: L88, Position: 83, Quotient: -1, Password: 4179
Line: R74, Position: 57, Quotient: 1, Password: 4180
Line: R43, Position: 0, Quotient: 1, Password: 4181
Line: R84, Position: 84, Quotient: 0, Password: 4181
Line: R4, Position: 88, Quotient: 0, Password: 4181
Line: L53, Position: 35, Quotient: 0, Password: 4181
Line: R97, Position: 32, Quotient: 1, Password: 4182
Line: L73, Position: 59, Quotient: -1, Password: 4183
Line: L7, Position: 52, Quotient: 0, Password: 4183
Line: R48, Position: 0, Quotient: 1, Password: 4184
Line: R98, Position: 98, Quotient: 0, Password: 4184
Line: L772, Position: 26, Quotient: 0, Password: 4191
Line: L67, Position: 59, Quotient: -1, Password: 4192
Line: L990, Position: 69, Quotient: -1, Password: 4202
Line: R31, Position: 0, Quotient: 1, Password: 4203
Line: R14, Position: 14, Quotient: 0, Password: 4203
Line: L18, Position: 96, Quotient: -1, Password: 4204
Line: L55, Position: 41, Quotient: 0, Password: 4204
Line: L3, Position: 38, Quotient: 0, Password: 4204
Line: L50, Position: 88, Quotient: -1, Password: 4205
Line: R70, Position: 58, Quotient: 1, Password: 4206
Line: L78, Position: 80, Quotient: -1, Password: 4207
Line: L97, Position: 83, Quotient: -1, Password: 4208
Line: R94, Position: 77, Quotient: 1, Password: 4209
Line: L241, Position: 36, Quotient: 0, Password: 4211
Line: R66, Position: 2, Quotient: 1, Password: 4212
Line: R22, Position: 24, Quotient: 0, Password: 4212
Line: L24, Position: 0, Quotient: 0, Password: 4213
Line: R31, Position: 31, Quotient: 0, Password: 4213
Line: R69, Position: 0, Quotient: 1, Password: 4214
Line: R31, Position: 31, Quotient: 0, Password: 4214
Line: R69, Position: 0, Quotient: 1, Password: 4215
Line: L6, Position: 94, Quotient: -1, Password: 4215
Line: L94, Position: 0, Quotient: 0, Password: 4216
Line: R130, Position: 30, Quotient: 0, Password: 4217
Line: R564, Position: 94, Quotient: 0, Password: 4222
Line: L71, Position: 23, Quotient: 0, Password: 4222
Line: R707, Position: 30, Quotient: 0, Password: 4229
Line: L30, Position: 0, Quotient: 0, Password: 4230
Line: R530, Position: 30, Quotient: 0, Password: 4235
Line: R26, Position: 56, Quotient: 0, Password: 4235
Line: R26, Position: 82, Quotient: 0, Password: 4235
Line: R20, Position: 2, Quotient: 1, Password: 4236
Line: R582, Position: 84, Quotient: 0, Password: 4241
Line: R70, Position: 54, Quotient: 1, Password: 4242
Line: R435, Position: 89, Quotient: 0, Password: 4246
Line: R73, Position: 62, Quotient: 1, Password: 4247
Line: R734, Position: 96, Quotient: 0, Password: 4254
Line: L246, Position: 50, Quotient: 0, Password: 4256
Line: L630, Position: 20, Quotient: 0, Password: 4262
Line: R80, Position: 0, Quotient: 1, Password: 4263
Line: L18, Position: 82, Quotient: -1, Password: 4263
Line: L38, Position: 44, Quotient: 0, Password: 4263
Line: R44, Position: 88, Quotient: 0, Password: 4263
Line: L88, Position: 0, Quotient: 0, Password: 4264
Line: R39, Position: 39, Quotient: 0, Password: 4264
Line: L39, Position: 0, Quotient: 0, Password: 4265
Line: L97, Position: 3, Quotient: -1, Password: 4265
Line: R97, Position: 0, Quotient: 1, Password: 4266
Line: L36, Position: 64, Quotient: -1, Password: 4266
Line: L964, Position: 0, Quotient: 0, Password: 4276
Line: R70, Position: 70, Quotient: 0, Password: 4276
Line: L70, Position: 0, Quotient: 0, Password: 4277
Line: L830, Position: 70, Quotient: -1, Password: 4285
Line: L77, Position: 93, Quotient: -1, Password: 4286
Line: L793, Position: 0, Quotient: 0, Password: 4294
Line: R81, Position: 81, Quotient: 0, Password: 4294
Line: R19, Position: 0, Quotient: 1, Password: 4295
Line: L6, Position: 94, Quotient: -1, Password: 4295
Line: L671, Position: 23, Quotient: 0, Password: 4301
Line: L423, Position: 0, Quotient: 0, Password: 4306
Line: R453, Position: 53, Quotient: 0, Password: 4310
Line: R35, Position: 88, Quotient: 0, Password: 4310
Line: L88, Position: 0, Quotient: 0, Password: 4311
Line: L61, Position: 39, Quotient: -1, Password: 4311
Line: R23, Position: 62, Quotient: 0, Password: 4311
Line: L21, Position: 41, Quotient: 0, Password: 4311
Line: R59, Position: 0, Quotient: 1, Password: 4312
Line: R20, Position: 20, Quotient: 0, Password: 4312
Line: L12, Position: 8, Quotient: 0, Password: 4312
Line: L99, Position: 9, Quotient: -1, Password: 4313
Line: L9, Position: 0, Quotient: 0, Password: 4314
Line: R5, Position: 5, Quotient: 0, Password: 4314
Line: L5, Position: 0, Quotient: 0, Password: 4315
Line: R702, Position: 2, Quotient: 0, Password: 4322
Line: R90, Position: 92, Quotient: 0, Password: 4322
Line: R8, Position: 0, Quotient: 1, Password: 4323
Line: R489, Position: 89, Quotient: 0, Password: 4327
Line: R48, Position: 37, Quotient: 1, Password: 4328
